periodo,producto,fecha_creacion,fecha_ultimo_pago,valor_original,valor_pagado,valor_pendiente,tipo_transaccion,pagada
2025-10,AHORRO,2024-12-22,2025-01-10,9352.68,9352.68,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-03,2025-05-10,1640.33,1640.33,0.0,AJUSTE INTERES DEPOSITO,1
2025-10,AHORRO,2025-05-16,2025-07-20,1844.2,1844.2,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-05-08,2025-09-13,1900.13,1900.13,0.0,PAGO PUNTO EXTERNO,1
2025-10,AHORRO,2024-11-03,2025-04-03,2496.01,2496.01,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2025-07-21,2025-10-24,2198.5,2198.5,0.0,COMISION EXPEDICION DOCUMENTO,1
2025-10,AHORRO,2025-01-16,2025-03-24,12870.64,12870.64,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-06-10,2025-08-20,518.13,518.13,0.0,RECARGA SERVICIO A,1
2025-10,AHORRO,2024-10-26,2025-04-05,794.43,794.43,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-08,2025-05-17,1290.73,1290.73,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-07-17,2025-08-02,2885.43,2885.43,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-10,2025-09-03,808.58,512.54,296.04,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-03-23,2025-10-09,14589.3,14589.3,0.0,PAGO TARJETA CREDITO A,1
2025-10,AHORRO,2025-02-23,2025-03-16,5268.23,3339.38,1928.85,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-03-31,2025-07-16,9908.06,9908.06,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-24,2025-08-25,31153.55,31153.55,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-02,2025-06-14,1751.18,1751.18,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-19,2025-09-21,3432.87,3432.87,0.0,DEBITO ABONO CARTERA,1
2025-10,AHORRO,2025-06-15,2025-08-21,2346.64,2346.64,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-06,2025-09-02,860.31,860.31,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-01-13,2025-09-08,3522.91,3522.91,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-01,2025-06-14,6329.37,6329.37,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-02,2025-08-08,706.99,706.99,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-08,2025-06-23,7111.1,7111.1,0.0,COMISION TRANSFERENCIA EXTERNA A,1
2025-10,AHORRO,2025-03-16,2025-04-19,1750.17,1750.17,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-07-22,2025-09-23,966.99,966.99,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-05,2025-03-22,4114.17,4114.17,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-04,2025-06-29,18416.67,18416.67,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-04,2025-08-15,20185.11,20185.11,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2024-12-15,2025-01-17,688.3,688.3,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-23,2025-07-02,880.8,880.8,0.0,RECARGA SERVICIO A,1
2025-10,AHORRO,2025-06-24,2025-10-22,107.6,107.6,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-07-08,2025-08-16,4995.08,4995.08,0.0,TRANSFERENCIA BOTON DIGITAL,1
2025-10,AHORRO,2024-12-03,2025-09-25,4491.2,4491.2,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-03-17,2025-08-01,13156.29,0.0,13156.29,CARGO FISCAL IVA COMISION B,0
2025-10,AHORRO,2025-05-01,2025-10-10,64.7,64.7,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-11-03,2025-10-03,2815.94,0.0,2815.94,COMISION RETIRO CANAL A,0
2025-10,AHORRO,2025-02-27,2025-07-28,1757.4,1757.4,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2024-10-28,2025-02-04,5698.88,5698.88,0.0,PAGO CANAL QR,1
2025-10,AHORRO,2024-10-27,2025-02-07,3133.8,3133.8,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-26,2025-03-27,12028.94,12028.94,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-05-23,2025-07-09,8229.56,6252.51,1977.05,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-01-25,2025-03-14,2163.84,2163.84,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-01,2025-05-15,12584.85,12584.85,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-23,2025-08-11,2337.07,2337.07,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-30,2025-05-06,3361.24,3361.24,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-28,2025-05-31,7562.24,7562.24,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-06,2025-07-24,1580.02,1580.02,0.0,RETIRO INTERNACIONAL,1
2025-10,AHORRO,2025-02-01,2025-05-16,4348.08,4348.08,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-12,2025-08-20,1079.12,1079.12,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-31,2025-09-19,1690.47,1690.47,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-06,2025-10-04,6730.45,6730.45,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-10,2025-07-29,20578.08,20578.08,0.0,TRASLADO INTERBANCOS VIRTUAL,1
2025-10,AHORRO,2025-01-03,2025-10-05,5119.67,5119.67,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-21,2025-01-21,1889.2,1889.2,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2025-03-21,2025-07-27,1851.05,1851.05,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-07-01,2025-07-04,5025.86,5025.86,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-22,2025-08-09,22648.77,22648.77,0.0,COMPRA ESTABLECIMIENTO A,1
2025-10,AHORRO,2024-11-10,2025-02-13,4954.92,4954.92,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-01,2025-09-16,135.52,85.9,49.62,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2024-12-30,2025-02-28,26555.42,26555.42,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2024-11-14,2025-05-25,51915.97,32908.03,19007.94,COMISION TRANSFERENCIA EXTERNA B,0
2025-10,AHORRO,2025-04-10,2025-06-05,2969.39,2969.39,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2024-12-16,2025-09-06,3104.17,3104.17,0.0,PAGO PUNTO EXTERNO,1
2025-10,AHORRO,2024-11-24,2024-11-29,222.2,222.2,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-09,2025-07-17,1579.68,1579.68,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-07-21,2025-08-21,668.32,423.63,244.69,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2024-11-24,2024-12-14,759.09,759.09,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-11-22,2025-04-11,1251.16,1251.16,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2025-01-31,2025-02-25,1978.83,1978.83,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2024-12-15,2025-08-10,11632.19,11632.19,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-20,2025-05-20,4744.72,4744.72,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-03-03,2025-09-07,2340.01,2340.01,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-12,2025-02-01,1145.63,1145.63,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-07,2025-10-22,1295.56,821.22,474.34,COMISION RETIRO CANAL A,0
2025-10,AHORRO,2025-01-04,2025-07-29,6297.13,0.0,6297.13,COMISION TRANSFERENCIA EXTERNA B,0
2025-10,AHORRO,2024-12-03,2025-09-12,1678.74,1678.74,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-18,2025-10-16,221.84,0.0,221.84,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2024-12-07,2025-03-11,85.46,85.46,0.0,RETIRO CANAL B,1
2025-10,AHORRO,2025-06-19,2025-09-27,3889.21,3889.21,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-03,2025-07-08,3603.59,3603.59,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-09,2025-03-25,781.7,781.7,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-28,2025-05-22,5475.17,5475.17,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-13,2025-03-13,4732.9,3000.05,1732.85,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-03-29,2025-06-04,6132.72,6132.72,0.0,COMISION CONSULTA EXTERNO,1
2025-10,AHORRO,2025-02-05,2025-04-06,3804.04,3804.04,0.0,PAGO TARJETA CREDITO B,1
2025-10,AHORRO,2025-05-10,2025-05-25,10289.59,0.0,10289.59,COMISION CONSULTA SALDO,0
2025-10,AHORRO,2024-12-29,2025-09-27,1099.21,696.76,402.45,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-12-20,2025-03-23,24377.45,24377.45,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-12,2025-06-21,22567.29,22567.29,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-25,2025-08-26,6632.33,6632.33,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2025-05-06,2025-10-06,2168.09,1374.29,793.8,COMISION RETIRO CORRESPONSAL B,0
2025-10,AHORRO,2024-11-08,2024-12-15,48167.31,48167.31,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-08,2025-01-27,1375.94,1375.94,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2024-12-01,2025-09-13,478.15,478.15,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2024-11-28,2025-02-15,3375.62,3375.62,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-15,2025-04-23,1324.41,1324.41,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-02-02,2025-05-23,1576.76,1576.76,0.0,COMPRA ESTABLECIMIENTO A,1
2025-10,AHORRO,2025-04-07,2025-08-25,1274.7,1274.7,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2024-12-25,2025-02-19,5238.31,5238.31,0.0,REVERSO CONSIGNACION EFECTIVO,1
2025-10,AHORRO,2024-11-22,2025-07-05,2217.62,2217.62,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-09,2025-02-28,166.77,166.77,0.0,TRANSFERENCIA BILLETERA A,1
2025-10,AHORRO,2024-11-18,2025-06-16,11649.72,11649.72,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-23,2025-02-23,3942.68,3942.68,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-26,2025-10-08,269.96,269.96,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-06-11,2025-10-22,1078.97,1078.97,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-29,2025-02-26,673.48,426.9,246.58,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-01-21,2025-02-13,5067.99,0.0,5067.99,COMISION RETIRO CORRESPONSAL B,0
2025-10,AHORRO,2024-11-24,2025-07-19,439.48,439.48,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-21,2025-09-17,3505.47,2222.02,1283.45,CARGO FISCAL TRANSACCIONAL,0
2025-10,CORRIENTE,2025-07-25,2025-10-20,2470.93,2470.93,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-28,2025-07-25,210.71,133.56,77.15,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-01-17,2025-01-25,555.54,555.54,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2024-10-30,2025-06-08,6353.76,6353.76,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-25,2025-04-14,4223.37,4223.37,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-03-07,2025-10-18,9472.78,9472.78,0.0,REVERSO CONSIGNACION EFECTIVO,1
2025-10,AHORRO,2024-12-14,2025-01-16,616.98,616.98,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-01-06,2025-04-15,983.42,983.42,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-06-29,2025-08-12,20321.79,20321.79,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2024-12-26,2025-05-13,2338.94,0.0,2338.94,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-01-19,2025-05-19,658.13,658.13,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2025-04-04,2025-09-28,334.95,334.95,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2025-02-12,2025-07-11,2852.25,2852.25,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-04-04,2025-07-11,11277.61,11277.61,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-07-28,2025-10-05,146.34,146.34,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-21,2025-03-07,3619.59,3619.59,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-22,2025-06-26,4320.92,0.0,4320.92,COMISION RETIRO INTERNACIONAL,0
2025-10,AHORRO,2025-05-08,2025-07-22,9109.27,9109.27,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-06-15,2025-08-06,2733.57,1732.73,1000.84,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-03-03,2025-08-20,4562.85,4562.85,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-07-25,2025-09-05,4770.02,3023.58,1746.44,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-05-20,2025-09-12,12044.05,12044.05,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-06-21,2025-09-20,6828.7,6828.7,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-07-10,2025-09-11,1699.91,1436.6,263.31,COMISION RETIRO CORRESPONSAL B,0
2025-10,AHORRO,2024-11-19,2025-07-09,761.82,761.82,0.0,COMISION CONSIGNACION CANAL B,1
2025-10,AHORRO,2025-07-21,2025-08-05,131.82,131.82,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-07-03,2025-08-01,215.0,215.0,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-04-21,2025-06-21,1404.3,0.0,1404.3,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-01-25,2025-08-21,7569.51,7569.51,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-03-07,2025-09-21,1288.03,1288.03,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2024-10-30,2025-09-21,998.55,998.55,0.0,APERTURA INVERSION VIRTUAL,1
2025-10,AHORRO,2025-06-14,2025-06-16,2288.4,2288.4,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-19,2025-10-19,3195.6,3195.6,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-06-20,2025-10-01,1571.28,1571.28,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-14,2025-06-08,5676.7,0.0,5676.7,CARGO FISCAL IVA TRASLADO,0
2025-10,AHORRO,2025-03-21,2025-04-07,278.07,176.26,101.81,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-01-12,2025-02-17,1202.52,1202.52,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-07,2025-06-26,136.98,136.98,0.0,PAGO PROVEEDORES,1
2025-10,AHORRO,2025-07-02,2025-08-02,5045.3,5045.3,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-06-08,2025-10-04,935.49,935.49,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-04-24,2025-08-07,1594.23,1594.23,0.0,CARGO FISCAL IVA A,1
2025-10,AHORRO,2025-06-23,2025-10-14,1548.91,981.81,567.1,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-11-19,2025-09-15,1797.57,1797.57,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-18,2025-01-13,15944.82,15944.82,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-29,2025-06-30,10211.35,10211.35,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2025-04-05,2025-04-15,1349.02,1349.02,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-28,2025-07-21,154.76,150.21,4.55,REVERSO CONSIGNACION EFECTIVO,0
2025-10,AHORRO,2025-03-13,2025-10-19,32019.98,32019.98,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-03-23,2025-10-21,3057.94,3057.94,0.0,PAGO GENERAL,1
2025-10,AHORRO,2025-01-28,2025-09-24,4992.6,4992.6,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-23,2025-05-29,2166.26,2166.26,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-13,2025-04-14,3118.79,3118.79,0.0,COMISION EXPEDICION DOCUMENTO,1
2025-10,AHORRO,2025-07-22,2025-10-14,13040.66,13040.66,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2025-01-19,2025-05-19,751.94,751.94,0.0,CARGO FISCAL IVA RECAUDO,1
2025-10,AHORRO,2025-02-28,2025-06-01,3854.8,3854.8,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-07-14,2025-10-24,3601.55,3601.55,0.0,COMISION CONSULTA SALDO,1
2025-10,CORRIENTE,2025-07-13,2025-09-25,5197.44,5197.44,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-07-15,2025-09-15,672.3,672.3,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2024-11-03,2025-10-23,184.74,184.74,0.0,TRANSFERENCIA BILLETERA DIGITAL,1
2025-10,AHORRO,2025-01-25,2025-07-04,7110.55,7110.55,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-07-18,2025-09-11,1041.02,1041.02,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-13,2025-06-09,1097.29,1097.29,0.0,COMISION CONSIGNACION CANAL B,1
2025-10,AHORRO,2024-11-25,2025-06-23,3628.23,2299.83,1328.4,COMISION RETIRO CORRESPONSAL B,0
2025-10,AHORRO,2025-01-22,2025-03-11,1067.05,1067.05,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-15,2025-08-13,469.68,0.0,469.68,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-12-05,2025-02-11,2390.62,2390.62,0.0,TRANSFERENCIA BANCA MOVIL,1
2025-10,AHORRO,2024-11-28,2025-01-17,3686.97,3686.97,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-03-13,2025-10-17,1180.9,1180.9,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-03,2025-07-02,2498.95,2498.95,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-07,2025-06-30,4764.96,0.0,4764.96,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-05-02,2025-10-16,10507.25,10507.25,0.0,APERTURA INVERSION VIRTUAL,1
2025-10,AHORRO,2025-03-19,2025-10-10,2575.79,2575.79,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-01,2025-08-06,1721.68,1721.68,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2024-11-05,2025-10-10,13220.1,0.0,13220.1,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-11-13,2024-12-20,1084.71,1084.71,0.0,COBRO PLAN SERVICIOS,1
2025-10,AHORRO,2025-03-02,2025-05-29,2165.23,2165.23,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-20,2025-06-16,2877.09,2877.09,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2025-01-11,2025-07-04,188.34,188.34,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-06-12,2025-09-08,1168.49,1113.41,55.08,COMISION RETIRO CORRESPONSAL B,0
2025-10,AHORRO,2025-04-18,2025-04-21,6839.23,6839.23,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-06-14,2025-10-14,4595.52,4595.52,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,CORRIENTE,2024-12-30,2025-08-15,735.74,735.74,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-06-27,2025-07-08,1466.24,929.41,536.83,COMISION RETIRO CANAL A,0
2025-10,AHORRO,2025-03-24,2025-04-09,1278.01,1278.01,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-12,2025-06-16,3873.2,3873.2,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-29,2025-10-18,1942.21,1942.21,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-03-02,2025-04-25,1022.34,1022.34,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-10-29,2025-01-08,253589.62,253589.62,0.0,PAGO AUTOMATICO TARJETA A,1
2025-10,AHORRO,2024-11-19,2025-07-27,759.63,481.51,278.12,PAGO SERVICIO ELECTRONICO,0
2025-10,AHORRO,2024-11-01,2025-04-21,4837.09,4837.09,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-08,2024-12-10,1352.59,1352.59,0.0,COMPRA INTERNACIONAL,1
2025-10,AHORRO,2025-07-01,2025-07-12,7686.73,7686.73,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-28,2025-09-12,4634.3,4634.3,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-19,2025-07-09,1595.66,1011.44,584.22,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-06-05,2025-08-10,9905.93,0.0,9905.93,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-02-13,2025-02-24,1475.35,1475.35,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-01-18,2025-08-28,32846.79,32846.79,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-07-26,2025-10-12,618.88,618.88,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2025-02-09,2025-04-19,5416.47,5416.47,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-03-05,2025-09-13,7936.18,7936.18,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-04,2025-08-08,3934.11,3934.11,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-29,2025-01-21,1042.46,660.79,381.67,COMISION TRANSFERENCIA EXTERNA B,0
2025-10,AHORRO,2025-03-01,2025-06-19,381.89,381.89,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-04-18,2025-07-08,714.24,714.24,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2024-11-13,2025-03-18,8900.36,8900.36,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-01,2025-03-25,1048.91,1048.91,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-11,2025-04-10,3153.22,3153.22,0.0,ABONO CREDITO MORA,1
2025-10,AHORRO,2024-11-28,2025-09-17,917.99,581.89,336.1,COMISION RETIRO CORRESPONSAL B,0
2025-10,AHORRO,2025-01-27,2025-08-10,771.55,771.55,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-07-08,2025-08-15,7434.26,7434.26,0.0,CARGO FISCAL IVA COMISION A,1
2025-10,AHORRO,2025-04-19,2025-04-29,6691.37,6691.37,0.0,COMISION RETIRO CANAL B,1
2025-10,AHORRO,2025-02-04,2025-09-12,639.41,0.0,639.41,CARGO FISCAL IVA CANAL VIRTUAL,0
2025-10,AHORRO,2025-02-07,2025-08-08,2953.35,2953.35,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-15,2025-08-15,216.47,216.47,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-28,2025-10-22,12828.76,0.0,12828.76,TRANSFERENCIA CANAL FISICO,0
2025-10,AHORRO,2025-06-07,2025-09-13,7193.39,7193.39,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-01,2025-05-21,1255.93,1255.93,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-06-23,2025-09-04,30235.31,30235.31,0.0,PAGO APLICACION MOVIL,1
2025-10,AHORRO,2025-02-09,2025-04-08,1348.98,1348.98,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-20,2025-10-18,5015.0,5015.0,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-18,2025-09-17,72.06,0.0,72.06,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-02-27,2025-04-04,1717.81,1717.81,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-18,2025-09-16,450.23,450.23,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-15,2025-09-15,1554.92,1554.92,0.0,RETIRO CORRESPONSAL B,1
